사용월,호선명,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,승차인원,하차인원
202008,8호선,문정,410044,41557,430750,41150,451601,471900
202009,8호선,문정,404367,41173,424988,40955,445540,465943
202010,8호선,문정,437566,46785,459342,46213,484351,505555
202011,8호선,문정,470759,48737,493695,48442,519496,542137
202012,8호선,문정,409905,40435,429742,40319,450340,470061
202001,분당선,미금,390568,111130,414820,118700,501698,533520
202002,분당선,미금,325650,78442,346260,82417,404092,428677
202003,분당선,미금,246226,56138,264469,58377,302364,322846
202004,분당선,미금,268476,67008,286046,70797,335484,356843
202005,분당선,미금,300616,83275,318813,88817,383891,407630
202006,분당선,미금,321261,83452,341113,89132,404713,430245
202007,분당선,미금,343464,89713,366259,95101,433177,461360
202008,분당선,미금,280158,73140,298517,77165,353298,375682
202009,분당선,미금,258228,71878,276709,76171,330106,352880
202010,분당선,미금,305226,84568,324760,90206,389794,414966
202011,분당선,미금,309490,84566,329235,89290,394056,418525
202012,분당선,미금,255727,69216,270733,71685,324943,342418
202008,5호선,미사,160427,28511,160997,28640,188938,189637
202009,5호선,미사,213525,34433,213535,34746,247958,248281
202010,5호선,미사,265223,43150,260423,43168,308373,303591
202011,5호선,미사,290973,43707,282738,43610,334680,326348
202012,5호선,미사,249377,35514,248324,35608,284891,283932
202001,4호선,미아(서울사이버대학),351246,114065,324261,113364,465311,437625
202002,4호선,미아(서울사이버대학),308812,89414,285882,90302,398226,376184
202003,4호선,미아(서울사이버대학),270597,76861,253201,78665,347458,331866
202004,4호선,미아(서울사이버대학),274876,86123,256558,87301,360999,343859
202005,4호선,미아(서울사이버대학),298015,98853,277710,100115,396868,377825
202006,4호선,미아(서울사이버대학),320805,94756,297927,96002,415561,393929
202007,4호선,미아(서울사이버대학),333019,100118,306883,101505,433137,408388
202008,4호선,미아(서울사이버대학),275081,83199,255227,85290,358280,340517
202009,4호선,미아(서울사이버대학),268481,85687,252299,87630,354168,339929
202010,4호선,미아(서울사이버대학),303090,96271,281275,97688,399361,378963
202011,4호선,미아(서울사이버대학),305703,94665,288063,96301,400368,384364
202012,4호선,미아(서울사이버대학),259652,79770,249512,82361,339422,331873
202001,4호선,미아사거리,697355,181369,674210,179554,878724,853764
202002,4호선,미아사거리,601614,139914,581227,138458,741528,719685
202003,4호선,미아사거리,521669,118627,503453,117729,640296,621182
202004,4호선,미아사거리,539045,134809,519062,132948,673854,652010
202005,4호선,미아사거리,585279,158848,565181,157683,744127,722864
202006,4호선,미아사거리,610113,154978,585770,154057,765091,739827
202007,4호선,미아사거리,643781,161647,617486,160966,805428,778452
202008,4호선,미아사거리,532793,136597,512746,136216,669390,648962
202009,4호선,미아사거리,508860,134963,491777,134304,643823,626081
202010,4호선,미아사거리,582452,153890,560746,152795,736342,713541
202011,4호선,미아사거리,592565,150476,571467,149356,743041,720823
202012,4호선,미아사거리,497719,128120,487637,127597,625839,615234
202001,안산선,반월,107431,28144,98650,27485,135575,126135
202002,안산선,반월,88209,21182,81820,20982,109391,102802
202003,안산선,반월,76984,18192,72155,17999,95176,90154
202004,안산선,반월,82227,21498,76541,21036,103725,97577
202005,안산선,반월,90630,25511,84289,25130,116141,109419
202006,안산선,반월,93641,24013,87734,23894,117654,111628
202007,안산선,반월,98576,25147,92197,24931,123723,117128
202008,안산선,반월,84201,21696,79038,21516,105897,100554
202009,안산선,반월,80206,22280,76109,22059,102486,98168
202010,안산선,반월,93242,26015,87731,25658,119257,113389
202011,안산선,반월,91876,23885,86600,23583,115761,110183
202012,안산선,반월,75137,19707,71981,19403,94844,91384
202001,7호선,반포,150251,33404,145993,31926,183655,177919
202002,7호선,반포,126529,24976,123778,23868,151505,147646
202003,7호선,반포,104523,19809,104013,19057,124332,123070
202004,7호선,반포,112665,23135,110227,22098,135800,132325
202005,7호선,반포,128216,27925,123624,26199,156141,149823
202006,7호선,반포,134090,28755,130444,27126,162845,157570
202007,7호선,반포,141666,30142,138154,28380,171808,166534
202008,7호선,반포,119239,25556,114988,23955,144795,138943
202009,7호선,반포,111091,24481,107645,23264,135572,130909
202010,7호선,반포,122276,26518,118886,25491,148794,144377
202011,7호선,반포,123008,25591,119995,24361,148599,144356
202012,7호선,반포,104073,21858,100957,20706,125931,121663
202001,5호선,발산,463826,85386,478934,82656,549212,561590
202002,5호선,발산,412277,65718,426733,63380,477995,490113
202003,5호선,발산,337233,51368,353611,48939,388601,402550
202004,5호선,발산,366481,59811,383856,57280,426292,441136
202005,5호선,발산,395966,70118,416699,67480,466084,484179
202006,5호선,발산,418059,68534,436633,66123,486593,502756
202007,5호선,발산,433749,73474,455778,70999,507223,526777
202008,5호선,발산,358428,63815,377306,61691,422243,438997
202009,5호선,발산,334020,60767,348311,58548,394787,406859
202010,5호선,발산,398742,71414,421468,69263,470156,490731
202011,5호선,발산,417026,70377,434341,67883,487403,502224
202012,5호선,발산,326637,56938,335365,54816,383575,390181
202001,2호선,방배,426727,76366,442229,75603,503093,517832
202002,2호선,방배,366331,56864,381104,56184,423195,437288
202003,2호선,방배,303448,43887,315936,42730,347335,358666
202004,2호선,방배,321319,49110,332706,47874,370429,380580
202005,2호선,방배,354429,59466,368004,58603,413895,426607
202006,2호선,방배,383999,60243,398979,58883,444242,457862
202007,2호선,방배,397717,63857,413492,61868,461574,475360
202008,2호선,방배,326299,52841,340479,51821,379140,392300
202009,2호선,방배,314754,51098,326891,50016,365852,376907
202010,2호선,방배,372893,60031,388515,59049,432924,447564
202011,2호선,방배,393581,61361,412395,60295,454942,472690
202012,2호선,방배,294978,49637,308785,48837,344615,357622
202001,5호선,방이,170087,45972,174864,45570,216059,220434
202002,5호선,방이,146695,33660,150805,33302,180355,184107
202003,5호선,방이,119266,26170,123923,25580,145436,149503
202004,5호선,방이,125534,29223,129560,28696,154757,158256
202005,5호선,방이,138866,35822,142572,35192,174688,177764
202006,5호선,방이,147160,35988,152913,35147,183148,188060
202007,5호선,방이,156705,38024,162331,37332,194729,199663
202008,5호선,방이,130103,31857,134649,31121,161960,165770
202009,5호선,방이,118257,30530,122614,29794,148787,152408
202010,5호선,방이,141803,35546,146434,34898,177349,181332
202011,5호선,방이,145932,36224,150144,35838,182156,185982
202012,5호선,방이,115068,29512,119327,29366,144580,148693
202001,경원선,방학,183531,104642,174532,103510,288173,278042
202002,경원선,방학,156031,83201,148980,82916,239232,231896
202003,경원선,방학,138835,70142,132666,69975,208977,202641
202004,경원선,방학,142688,80103,138303,79715,222791,218018
202005,경원선,방학,157740,93431,152262,92713,251171,244975
202006,경원선,방학,164399,88830,159347,88671,253229,248018
202007,경원선,방학,172346,94899,168261,94969,267245,263230
202008,경원선,방학,144851,79324,141176,79437,224175,220613
202009,경원선,방학,141662,80611,138236,80426,222273,218662
202010,경원선,방학,160048,92567,154539,91516,252615,246055
202011,경원선,방학,161688,92785,157125,91913,254473,249038
202012,경원선,방학,138898,74892,135708,75234,213790,210942
202001,5호선,방화,156224,48636,148055,46529,204860,194584
202002,5호선,방화,135243,37945,127984,36151,173188,164135
202003,5호선,방화,113594,32355,107463,30532,145949,137995
202004,5호선,방화,118462,36568,111416,34402,155030,145818
202005,5호선,방화,128871,41652,122176,39667,170523,161843
202006,5호선,방화,139520,41619,132052,39607,181139,171659
202007,5호선,방화,148839,44088,139689,42344,192927,182033
202008,5호선,방화,123255,37824,117031,36583,161079,153614
202009,5호선,방화,114912,36624,108651,35144,151536,143795
202010,5호선,방화,133396,42424,124982,40869,175820,165851
202011,5호선,방화,136678,40385,128906,39221,177063,168127
202012,5호선,방화,111425,34139,106805,32837,145564,139642
202001,장항선,배방,22691,6660,21930,6410,29351,28340
202002,장항선,배방,16996,4119,16303,3971,21115,20274
202003,장항선,배방,13316,3239,12789,3138,16555,15927
202004,장항선,배방,16960,4288,15733,4221,21248,19954
202005,장항선,배방,20432,5741,19756,5807,26173,25563
202006,장항선,배방,20662,5193,20015,5237,25855,25252
202007,장항선,배방,21872,5329,21288,5345,27201,26633
202008,장항선,배방,18760,4542,18356,4418,23302,22774
202009,장항선,배방,18046,4508,17795,4442,22554,22237
202010,장항선,배방,22264,5257,21773,5131,27521,26904
202011,장항선,배방,21402,4875,21007,4833,26277,25840
202012,장항선,배방,17885,3924,17212,3874,21809,21086
202001,경의선,백마,161795,31590,148137,31379,193385,179516
202002,경의선,백마,137698,23898,126657,23744,161596,150401
202003,경의선,백마,118777,20483,110644,20529,139260,131173
202004,경의선,백마,126572,22619,117877,22419,149191,140296
202005,경의선,백마,136810,27111,127310,26860,163921,154170
202006,경의선,백마,148291,26815,138829,26877,175106,165706
202007,경의선,백마,158544,27281,147808,27725,185825,175533
202008,경의선,백마,126129,22108,118783,22306,148237,141089
202009,경의선,백마,119710,23040,113886,23008,142750,136894
202010,경의선,백마,143653,26876,133043,26765,170529,159808
202011,경의선,백마,146498,26966,136118,27212,173464,163330
202012,경의선,백마,115658,20549,111258,20891,136207,132149
202001,일산선,백석,249234,75166,250320,74173,324400,324493
202002,일산선,백석,202050,55025,203678,53799,257075,257477
202003,일산선,백석,173450,45732,176326,44387,219182,220713
202004,일산선,백석,180890,51945,182306,50681,232835,232987
202005,일산선,백석,198752,62464,199929,61263,261216,261192
202006,일산선,백석,203709,62866,205768,61689,266575,267457
202007,일산선,백석,215744,64989,218065,63231,280733,281296
202008,일산선,백석,180057,53120,182190,52219,233177,234409
202009,일산선,백석,170691,52931,174238,52410,223622,226648
202010,일산선,백석,197840,61073,198650,60001,258913,258651
202011,일산선,백석,200041,60011,201062,59210,260052,260272
202012,일산선,백석,171356,50763,172807,49728,222119,222535
202001,경춘선,백양리,8407,840,7774,830,9247,8604
202002,경춘선,백양리,5293,685,4740,668,5978,5408
202003,경춘선,백양리,1148,783,945,726,1931,1671
202004,경춘선,백양리,1533,1596,1402,1628,3129,3030
202005,경춘선,백양리,1908,1740,1690,1805,3648,3495
202006,경춘선,백양리,1749,1931,1714,1929,3680,3643
202007,경춘선,백양리,2488,1954,2037,1996,4442,4033
202008,경춘선,백양리,2758,1077,2306,1068,3835,3374
202009,경춘선,백양리,1547,898,1345,936,2445,2281
202010,경춘선,백양리,1975,1228,1848,1337,3203,3185
202011,경춘선,백양리,1773,715,1722,674,2488,2396
202012,경춘선,백양리,2498,577,2423,547,3075,2970
202001,경인선,백운,174638,61231,166978,61799,235869,228777
202002,경인선,백운,142432,44192,138453,45241,186624,183694
202003,경인선,백운,117929,35648,115012,36464,153577,151476
202004,경인선,백운,123781,41579,120612,42900,165360,163512
202005,경인선,백운,135515,48219,132486,49365,183734,181851
202006,경인선,백운,143099,46288,139348,47200,189387,186548
202007,경인선,백운,153331,50622,148688,51434,203953,200122
202008,경인선,백운,127464,44159,123975,44935,171623,168910
202009,경인선,백운,123444,43547,121095,44569,166991,165664
202010,경인선,백운,142186,49218,136974,49947,191404,186921
202011,경인선,백운,143288,47069,140299,48092,190357,188391
202012,경인선,백운,118205,39364,116778,40423,157569,157201
202001,6호선,버티고개,52471,14195,47990,16349,66666,64339
202002,6호선,버티고개,46129,11131,42114,12932,57260,55046
202003,6호선,버티고개,38798,9237,35470,10969,48035,46439
202004,6호선,버티고개,40017,9995,36255,11986,50012,48241
202005,6호선,버티고개,42401,11793,38865,13815,54194,52680
202006,6호선,버티고개,46546,11985,42336,13776,58531,56112
202007,6호선,버티고개,49129,13038,45165,15230,62167,60395
202008,6호선,버티고개,40688,11028,37675,12706,51716,50381
202009,6호선,버티고개,39906,10849,36864,12867,50755,49731
202010,6호선,버티고개,45791,12527,42297,14654,58318,56951
202011,6호선,버티고개,46873,12520,43253,14383,59393,57636
202012,6호선,버티고개,38038,10250,35402,11743,48288,47145
202001,과천선,범계,723688,105722,709227,102173,829410,811400
202002,과천선,범계,601593,74276,586596,71612,675869,658208
202003,과천선,범계,490345,57131,477177,55577,547476,532754
202004,과천선,범계,526677,68140,514157,66208,594817,580365
202005,과천선,범계,569657,82395,558012,80168,652052,638180
202006,과천선,범계,588735,82641,578489,80501,671376,658990
202007,과천선,범계,630189,87797,620976,85356,717986,706332
202008,과천선,범계,516279,73172,505955,71577,589451,577532
202009,과천선,범계,478778,68912,468779,67442,547690,536221
202010,과천선,범계,570639,83214,563296,80907,653853,644203
202011,과천선,범계,578852,80615,569748,78636,659467,648384
202012,과천선,범계,469451,65980,458719,64383,535431,523102
202001,경춘선,별내,56103,17791,54947,16927,73894,71874
202002,경춘선,별내,47910,13560,46813,13207,61470,60020
202003,경춘선,별내,40794,12243,40641,12024,53037,52665
202004,경춘선,별내,43357,14301,42887,13807,57658,56694
202005,경춘선,별내,49229,16591,48109,16012,65820,64121
202006,경춘선,별내,52959,16103,51460,15750,69062,67210
202007,경춘선,별내,56495,16927,54227,16622,73422,70849
202008,경춘선,별내,47524,14017,45954,13703,61541,59657
202009,경춘선,별내,47058,14634,45442,14185,61692,59627
202010,경춘선,별내,56462,17397,53628,16576,73859,70204
